Year Opened,state,county,county_id,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,Power_Capacity_Level3_kW,Power_Capacity_Level1_kW,Power_Capacity_Level2_kW,Power_Capacity_kW,All_Ports,id
2012,Michigan,Monroe County,26115,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,26115
2012,Mississippi,Harrison County,28047,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,28047
2012,Maine,Cumberland County,23005,1.0,0.0,4.0,200.0,0.0,52.0,252.0,5.0,23005
2012,Maryland,Baltimore city,24510,0.0,0.0,20.0,0.0,0.0,260.0,260.0,20.0,24510
2012,Maryland,Charles County,24017,1.0,0.0,5.0,200.0,0.0,65.0,265.0,6.0,24017
2012,Maryland,Howard County,24027,2.0,0.0,6.0,400.0,0.0,78.0,478.0,8.0,24027
2012,Maryland,Montgomery County,24031,0.0,0.0,7.0,0.0,0.0,91.0,91.0,7.0,24031
2012,Maryland,Prince George's County,24033,1.0,0.0,7.0,200.0,0.0,91.0,291.0,8.0,24033
2012,Maryland,Washington County,24043,2.0,0.0,3.0,400.0,0.0,39.0,439.0,5.0,24043
2012,Maryland,Wicomico County,24045,2.0,0.0,3.0,400.0,0.0,39.0,439.0,5.0,24045
2012,Maine,Hancock County,23009,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,23009
2012,Michigan,Macomb County,26099,0.0,0.0,6.0,0.0,0.0,78.0,78.0,6.0,26099
2012,Maine,Kennebec County,23011,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,23011
2012,Maine,Oxford County,23017,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,23017
2012,Maine,Penobscot County,23019,1.0,0.0,3.0,200.0,0.0,39.0,239.0,4.0,23019
2012,Maine,Sagadahoc County,23023,2.0,0.0,3.0,400.0,0.0,39.0,439.0,5.0,23023
2012,Maine,York County,23031,1.0,0.0,2.0,200.0,0.0,26.0,226.0,3.0,23031
2012,Michigan,Eaton County,26045,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,26045
2012,Michigan,Ingham County,26065,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,26065
2012,Mississippi,Hancock County,28045,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,28045
2012,Mississippi,Hinds County,28049,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,28049
2012,Massachusetts,Worcester County,25027,3.0,0.0,11.0,600.0,0.0,143.0,743.0,14.0,25027
2012,North Carolina,Pitt County,37147,1.0,0.0,2.0,200.0,0.0,26.0,226.0,3.0,37147
2012,North Carolina,Lee County,37105,1.0,0.0,3.0,200.0,0.0,39.0,239.0,4.0,37105
2012,North Carolina,Mecklenburg County,37119,1.0,0.0,12.0,200.0,0.0,156.0,356.0,13.0,37119
2012,North Carolina,Moore County,37125,0.0,0.0,5.0,0.0,0.0,65.0,65.0,5.0,37125
2012,North Carolina,New Hanover County,37129,2.0,0.0,6.0,400.0,0.0,78.0,478.0,8.0,37129
2012,North Carolina,Onslow County,37133,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,37133
2012,North Carolina,Orange County,37135,0.0,0.0,13.0,0.0,0.0,169.0,169.0,13.0,37135
2012,North Carolina,Pasquotank County,37139,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,37139
2012,North Carolina,Randolph County,37151,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,37151
2012,North Carolina,Haywood County,37087,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,37087
2012,North Carolina,Richmond County,37153,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,37153
2012,North Carolina,Rockingham County,37157,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,37157
2012,North Carolina,Rowan County,37159,1.0,0.0,2.0,200.0,0.0,26.0,226.0,3.0,37159
2012,North Carolina,Rutherford County,37161,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,37161
2012,North Carolina,Sampson County,37163,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,37163
2012,North Carolina,Surry County,37171,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,37171
2012,North Carolina,Swain County,37173,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,37173
2012,North Carolina,Henderson County,37089,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,37089
2012,North Carolina,Halifax County,37083,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,37083
2012,Mississippi,Jackson County,28059,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,28059
2012,Mississippi,Washington County,28151,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,28151
2012,Mississippi,Lamar County,28073,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,28073
2012,Mississippi,Leflore County,28083,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,28083
2012,Mississippi,Lincoln County,28085,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,28085
2012,Mississippi,Lowndes County,28087,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,28087
2012,Mississippi,Pearl River County,28109,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,28109
2012,Mississippi,Rankin County,28121,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,28121
2012,Mississippi,Warren County,28149,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,28149
2012,Montana,Missoula County,30063,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,30063
2012,North Carolina,Guilford County,37081,1.0,0.0,2.0,200.0,0.0,26.0,226.0,3.0,37081
2012,North Carolina,Buncombe County,37021,0.0,0.0,20.0,0.0,0.0,260.0,260.0,20.0,37021
2012,North Carolina,Catawba County,37035,1.0,0.0,3.0,200.0,0.0,39.0,239.0,4.0,37035
2012,North Carolina,Craven County,37049,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,37049
2012,North Carolina,Cumberland County,37051,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,37051
2012,North Carolina,Durham County,37063,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,37063
2012,North Carolina,Forsyth County,37067,1.0,0.0,2.0,200.0,0.0,26.0,226.0,3.0,37067
2012,North Carolina,Gaston County,37071,2.0,0.0,2.0,400.0,0.0,26.0,426.0,4.0,37071
2012,Maryland,Baltimore County,24005,1.0,0.0,10.0,200.0,0.0,130.0,330.0,11.0,24005
2012,Massachusetts,Suffolk County,25025,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,25025
2012,Iowa,Linn County,19113,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,19113
2012,Indiana,Knox County,18083,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,18083
2012,Illinois,St. Clair County,17163,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,17163
2012,Illinois,Will County,17197,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,17197
2012,Illinois,Williamson County,17199,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,17199
2012,Illinois,Winnebago County,17201,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,17201
2012,Indiana,Allen County,18003,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,18003
2012,Indiana,Elkhart County,18039,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,18039
2012,Indiana,Hamilton County,18057,2.0,0.0,10.0,400.0,0.0,130.0,530.0,12.0,18057
2012,Indiana,Kosciusko County,18085,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,18085
2012,Illinois,Rock Island County,17161,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,17161
2012,Indiana,Lake County,18089,2.0,0.0,5.0,400.0,0.0,65.0,465.0,7.0,18089
2012,Indiana,Marion County,18097,3.0,0.0,9.0,600.0,0.0,117.0,717.0,12.0,18097
2012,Indiana,Porter County,18127,1.0,0.0,2.0,200.0,0.0,26.0,226.0,3.0,18127
2012,Indiana,St. Joseph County,18141,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,18141
2012,Indiana,Tippecanoe County,18157,0.0,0.0,5.0,0.0,0.0,65.0,65.0,5.0,18157
2012,Indiana,Vanderburgh County,18163,0.0,0.0,10.0,0.0,0.0,130.0,130.0,10.0,18163
2012,Kansas,Butler County,20015,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,20015
2012,Illinois,Sangamon County,17167,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,17167
2012,Illinois,Peoria County,17143,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,17143
2012,Kansas,Cowley County,20035,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,20035
2012,Illinois,DuPage County,17043,3.0,0.0,9.0,600.0,0.0,117.0,717.0,12.0,17043
2012,Iowa,Polk County,19153,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,19153
2012,Iowa,Pottawattamie County,19155,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,19155
2012,Idaho,Ada County,16001,1.0,0.0,2.0,200.0,0.0,26.0,226.0,3.0,16001
2012,Idaho,Bonneville County,16019,1.0,0.0,4.0,200.0,0.0,52.0,252.0,5.0,16019
2012,Illinois,Clinton County,17027,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,17027
2012,Illinois,Coles County,17029,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,17029
2012,Illinois,Cook County,17031,10.0,0.0,28.0,2000.0,0.0,364.0,2364.0,38.0,17031
2012,Illinois,Kane County,17089,1.0,0.0,6.0,200.0,0.0,78.0,278.0,7.0,17089
2012,Illinois,McHenry County,17111,2.0,0.0,2.0,400.0,0.0,26.0,426.0,4.0,17111
2012,Illinois,Kankakee County,17091,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,17091
2012,Illinois,Knox County,17095,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,17095
2012,Illinois,LaSalle County,17099,1.0,0.0,2.0,200.0,0.0,26.0,226.0,3.0,17099
2012,Illinois,Lake County,17097,0.0,0.0,5.0,0.0,0.0,65.0,65.0,5.0,17097
2012,Illinois,Lee County,17103,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,17103
2012,Illinois,Macon County,17115,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,17115
2012,Illinois,Madison County,17119,1.0,0.0,3.0,200.0,0.0,39.0,239.0,4.0,17119
2012,Kansas,Coffey County,20031,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,20031
2012,Kansas,Douglas County,20045,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,20045
2012,Massachusetts,Plymouth County,25023,3.0,0.0,10.0,600.0,0.0,130.0,730.0,13.0,25023
2012,Louisiana,Tangipahoa Parish,22105,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,22105
2012,Louisiana,Jefferson Parish,22051,0.0,0.0,5.0,0.0,0.0,65.0,65.0,5.0,22051
2012,Louisiana,Lafayette Parish,22055,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,22055
2012,Louisiana,Orleans Parish,22071,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,22071
2012,Louisiana,Ouachita Parish,22073,1.0,0.0,2.0,200.0,0.0,26.0,226.0,3.0,22073
2012,Louisiana,Rapides Parish,22079,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,22079
2012,Louisiana,St. Landry Parish,22097,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,22097
2012,Louisiana,St. Tammany Parish,22103,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,22103
2012,Massachusetts,Berkshire County,25003,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,25003
2012,Louisiana,Caddo Parish,22017,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,22017
2012,Massachusetts,Bristol County,25005,2.0,0.0,4.0,400.0,0.0,52.0,452.0,6.0,25005
2012,Massachusetts,Essex County,25009,1.0,0.0,7.0,200.0,0.0,91.0,291.0,8.0,25009
2012,Massachusetts,Hampden County,25013,1.0,0.0,7.0,200.0,0.0,91.0,291.0,8.0,25013
2012,Massachusetts,Hampshire County,25015,1.0,0.0,8.0,200.0,0.0,104.0,304.0,9.0,25015
2012,Massachusetts,Middlesex County,25017,3.0,0.0,10.0,600.0,0.0,130.0,730.0,13.0,25017
2012,Massachusetts,Nantucket County,25019,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,25019
2012,Massachusetts,Norfolk County,25021,2.0,0.0,6.0,400.0,0.0,78.0,478.0,8.0,25021
2012,Louisiana,East Baton Rouge Parish,22033,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,22033
2012,Louisiana,Bossier Parish,22015,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,22015
2012,Kansas,Harvey County,20079,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,20079
2012,Kentucky,Boone County,21015,1.0,0.0,2.0,200.0,0.0,26.0,226.0,3.0,21015
2012,Kansas,Johnson County,20091,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,20091
2012,Kansas,Montgomery County,20125,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,20125
2012,Kansas,Reno County,20155,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,20155
2012,Kansas,Riley County,20161,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,20161
2012,Kansas,Saline County,20169,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,20169
2012,Kansas,Sedgwick County,20173,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,20173
2012,Kansas,Shawnee County,20177,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,20177
2012,Kentucky,Boyd County,21019,1.0,0.0,1.0,200.0,0.0,13.0,213.0,2.0,21019
2012,Louisiana,Ascension Parish,22005,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,22005
2012,Kentucky,Boyle County,21021,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,21021
2012,Kentucky,Christian County,21047,1.0,0.0,1.0,200.0,0.0,13.0,213.0,2.0,21047
2012,Kentucky,Fayette County,21067,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,21067
2012,Kentucky,Franklin County,21073,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,21073
2012,Kentucky,Jefferson County,21111,4.0,0.0,6.0,800.0,0.0,78.0,878.0,10.0,21111
2012,Kentucky,Laurel County,21125,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,21125
2012,Kentucky,Madison County,21151,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,21151
2011,Texas,Tarrant County,48439,4.0,0.0,8.0,800.0,0.0,104.0,904.0,12.0,48439
2011,Texas,Randall County,48381,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,48381
2014,North Carolina,Swain County,37173,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,37173
2011,Texas,Parker County,48367,2.0,0.0,2.0,400.0,0.0,26.0,426.0,4.0,48367
2011,California,Sonoma County,6097,2.0,0.0,12.0,400.0,0.0,156.0,556.0,14.0,6097
2011,California,Stanislaus County,6099,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,6099
2011,California,Tulare County,6107,1.0,0.0,2.0,200.0,0.0,26.0,226.0,3.0,6107
2011,California,Ventura County,6111,2.0,0.0,4.0,400.0,0.0,52.0,452.0,6.0,6111
2011,California,Yolo County,6113,1.0,0.0,2.0,200.0,0.0,26.0,226.0,3.0,6113
2011,Colorado,Adams County,8001,1.0,0.0,5.0,200.0,0.0,65.0,265.0,6.0,8001
2011,Colorado,Arapahoe County,8005,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,8005
2011,Colorado,Boulder County,8013,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,8013
2011,Colorado,Broomfield County,8014,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,8014
2011,Colorado,Denver County,8031,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,8031
2011,Colorado,Douglas County,8035,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,8035
2011,Colorado,Jefferson County,8059,0.0,0.0,8.0,0.0,0.0,104.0,104.0,8.0,8059
2011,Colorado,Larimer County,8069,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,8069
2011,Connecticut,Fairfield County,9001,2.0,0.0,15.0,400.0,0.0,195.0,595.0,17.0,9001
2011,Connecticut,Litchfield County,9005,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,9005
2011,Connecticut,Middlesex County,9007,2.0,0.0,5.0,400.0,0.0,65.0,465.0,7.0,9007
2011,Connecticut,New Haven County,9009,3.0,0.0,12.0,600.0,0.0,156.0,756.0,15.0,9009
2011,California,Solano County,6095,0.0,0.0,7.0,0.0,0.0,91.0,91.0,7.0,6095
2011,California,Shasta County,6089,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,6089
2011,California,Santa Cruz County,6087,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,6087
2011,California,Orange County,6059,8.0,0.0,39.0,1600.0,0.0,507.0,2107.0,47.0,6059
2011,California,Humboldt County,6023,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,6023
2011,California,Kern County,6029,1.0,0.0,4.0,200.0,0.0,52.0,252.0,5.0,6029
2011,California,Los Angeles County,6037,12.0,0.0,92.0,2400.0,0.0,1196.0,3596.0,104.0,6037
2011,California,Mendocino County,6045,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,6045
2011,California,Merced County,6047,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,6047
2011,California,Monterey County,6053,2.0,0.0,4.0,400.0,0.0,52.0,452.0,6.0,6053
2011,California,Napa County,6055,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,6055
2011,California,Placer County,6061,1.0,0.0,14.0,200.0,0.0,182.0,382.0,15.0,6061
2011,California,Santa Clara County,6085,4.0,0.0,19.0,800.0,0.0,247.0,1047.0,23.0,6085
2011,California,Riverside County,6065,5.0,0.0,21.0,1000.0,0.0,273.0,1273.0,26.0,6065
2011,California,San Diego County,6073,7.0,0.0,30.0,1400.0,0.0,390.0,1790.0,37.0,6073
2011,California,San Francisco County,6075,0.0,0.0,20.0,0.0,0.0,260.0,260.0,20.0,6075
2011,California,San Joaquin County,6077,3.0,0.0,4.0,600.0,0.0,52.0,652.0,7.0,6077
2011,California,San Luis Obispo County,6079,1.0,0.0,4.0,200.0,0.0,52.0,252.0,5.0,6079
2011,California,San Mateo County,6081,0.0,0.0,21.0,0.0,0.0,273.0,273.0,21.0,6081
2011,California,Santa Barbara County,6083,1.0,0.0,5.0,200.0,0.0,65.0,265.0,6.0,6083
2011,Connecticut,Windham County,9015,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,9015
2011,District Of Columbia,District of Columbia,11001,0.0,0.0,21.0,0.0,0.0,273.0,273.0,21.0,11001
2011,Florida,Broward County,12011,3.0,0.0,9.0,600.0,0.0,117.0,717.0,12.0,12011
2011,Hawaii,Maui County,15009,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,15009
2011,Georgia,Fulton County,13121,2.0,0.0,9.0,400.0,0.0,117.0,517.0,11.0,13121
2011,Georgia,Gwinnett County,13135,2.0,0.0,13.0,400.0,0.0,169.0,569.0,15.0,13135
2011,Georgia,Hall County,13139,1.0,0.0,2.0,200.0,0.0,26.0,226.0,3.0,13139
2011,Georgia,Henry County,13151,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,13151
2011,Georgia,Houston County,13153,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,13153
2011,Georgia,Walton County,13297,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,13297
2011,Hawaii,Honolulu County,15003,1.0,0.0,18.0,200.0,0.0,234.0,434.0,19.0,15003
2011,Iowa,Black Hawk County,19013,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,19013
2011,Georgia,Douglas County,13097,1.0,0.0,2.0,200.0,0.0,26.0,226.0,3.0,13097
2011,Iowa,Jefferson County,19101,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,19101
2011,Iowa,Johnson County,19103,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,19103
2011,Iowa,Linn County,19113,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,19113
2011,Iowa,Polk County,19153,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,19153
2011,Iowa,Scott County,19163,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,19163
2011,Iowa,Story County,19169,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,19169
2011,Iowa,Woodbury County,19193,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,19193
2011,Georgia,Forsyth County,13117,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,13117
2011,Georgia,DeKalb County,13089,3.0,0.0,10.0,600.0,0.0,130.0,730.0,13.0,13089
2011,Florida,Citrus County,12017,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,12017
2011,Florida,Miami-Dade County,12086,3.0,0.0,29.0,600.0,0.0,377.0,977.0,32.0,12086
2011,Florida,Columbia County,12023,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,12023
2011,Florida,Duval County,12031,1.0,0.0,6.0,200.0,0.0,78.0,278.0,7.0,12031
2011,Florida,Highlands County,12055,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,12055
2011,Florida,Hillsborough County,12057,1.0,0.0,9.0,200.0,0.0,117.0,317.0,10.0,12057
2011,Florida,Indian River County,12061,2.0,0.0,2.0,400.0,0.0,26.0,426.0,4.0,12061
2011,Florida,Manatee County,12081,0.0,0.0,6.0,0.0,0.0,78.0,78.0,6.0,12081
2011,Florida,Martin County,12085,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,12085
2011,Florida,Okaloosa County,12091,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,12091
2011,Georgia,Cobb County,13067,2.0,0.0,10.0,400.0,0.0,130.0,530.0,12.0,13067
2011,Florida,Orange County,12095,0.0,0.0,13.0,0.0,0.0,169.0,169.0,13.0,12095
2011,Florida,Palm Beach County,12099,1.0,0.0,69.0,200.0,0.0,897.0,1097.0,70.0,12099
2011,Florida,Pinellas County,12103,0.0,0.0,6.0,0.0,0.0,78.0,78.0,6.0,12103
2011,Florida,Polk County,12105,1.0,0.0,3.0,200.0,0.0,39.0,239.0,4.0,12105
2011,Florida,Seminole County,12117,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,12117
2011,Florida,Volusia County,12127,1.0,0.0,2.0,200.0,0.0,26.0,226.0,3.0,12127
2011,Georgia,Clayton County,13063,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,13063
2011,California,Fresno County,6019,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,6019
2011,California,Contra Costa County,6013,2.0,0.0,6.0,400.0,0.0,78.0,478.0,8.0,6013
2011,California,Butte County,6007,1.0,0.0,4.0,200.0,0.0,52.0,252.0,5.0,6007
2009,Massachusetts,Suffolk County,25025,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,25025
2007,New Jersey,Essex County,34013,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,34013
2008,California,Marin County,6041,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,6041
2008,California,Mendocino County,6045,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,6045
2008,California,Sacramento County,6067,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,6067
2008,Washington,King County,53033,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,53033
2009,California,Solano County,6095,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,6095
2009,Illinois,Champaign County,17019,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,17019
2009,Oregon,Linn County,41043,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,41043
2006,California,San Diego County,6073,0.0,0.0,5.0,0.0,0.0,65.0,65.0,5.0,6073
2009,Wisconsin,Dane County,55025,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,55025
2010,Arizona,Cochise County,4003,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,4003
2010,Arizona,Yuma County,4027,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,4027
2010,California,Amador County,6005,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,6005
2010,California,Los Angeles County,6037,2.0,0.0,15.0,400.0,0.0,195.0,595.0,17.0,6037
2010,California,Mendocino County,6045,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,6045
2010,California,Santa Barbara County,6083,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,6083
2006,California,Solano County,6095,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,6095
2005,California,Solano County,6095,0.0,0.0,9.0,0.0,0.0,117.0,117.0,9.0,6095
2010,Connecticut,New Haven County,9009,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,9009
1998,California,San Francisco County,6075,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,6075
1997,California,Los Angeles County,6037,0.0,0.0,21.0,0.0,0.0,273.0,273.0,21.0,6037
1997,California,Riverside County,6065,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,6065
1997,California,San Diego County,6073,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,6073
1998,California,Placer County,6061,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,6061
1998,California,Riverside County,6065,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,6065
1998,California,Sacramento County,6067,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,6067
1998,California,San Bernardino County,6071,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,6071
1998,California,Ventura County,6111,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,6111
2004,Vermont,Chittenden County,50007,0.0,0.0,6.0,0.0,0.0,78.0,78.0,6.0,50007
1998,California,Yolo County,6113,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,6113
1999,California,Los Angeles County,6037,20.0,0.0,555.0,4000.0,0.0,7215.0,11215.0,575.0,6037
2000,California,San Luis Obispo County,6079,0.0,0.0,8.0,0.0,0.0,104.0,104.0,8.0,6079
2002,California,Los Angeles County,6037,0.0,0.0,17.0,0.0,0.0,221.0,221.0,17.0,6037
2002,California,Orange County,6059,0.0,0.0,10.0,0.0,0.0,130.0,130.0,10.0,6059
2002,California,San Francisco County,6075,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,6075
2004,California,El Dorado County,6017,0.0,0.0,5.0,0.0,0.0,65.0,65.0,5.0,6017
2010,Colorado,Denver County,8031,0.0,0.0,12.0,0.0,0.0,156.0,156.0,12.0,8031
2010,Connecticut,Windham County,9015,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,9015
2011,Arizona,Pima County,4019,1.0,0.0,10.0,200.0,0.0,130.0,330.0,11.0,4019
2011,Arkansas,Craighead County,5031,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,5031
2010,Wisconsin,Waukesha County,55133,0.0,0.0,11.0,0.0,0.0,143.0,143.0,11.0,55133
2010,West Virginia,Cabell County,54011,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,54011
