fips,year,tot_pop
27155,1994,4309
27155,1995,4298
27155,1996,4302
27155,1997,4288
27155,1998,4266
27155,1999,4178
27155,2000,4123
27155,2001,3978
27155,2002,3929
27155,2003,3883
27155,2004,3871
27155,2005,3838
27155,2006,3795
27155,2007,3709
27155,2008,3637
27155,2009,3600
27155,2010,3542
27155,2011,3490
27155,2012,3405
27155,2013,3403
27155,2014,3382
27155,2015,3376
27155,2016,3330
27155,2017,3308
27155,2018,3289
27155,2019,3260
27155,2020,3354
27155,2021,3272
27155,2022,3242
27155,2023,3136
27155,2024,3136
27157,1990,19783
27157,1991,19965
27157,1992,20056
27157,1993,20332
27157,1994,20561
27157,1995,20743
27157,1996,20897
27157,1997,20955
27157,1998,21210
27157,1999,21476
27157,2000,21644
27157,2001,21764
27157,2002,21752
27157,2003,21821
27157,2004,21755
27157,2005,21706
27157,2006,21826
27157,2007,21708
27157,2008,21787
27157,2009,21734
27157,2010,21658
27157,2011,21609
27157,2012,21542
27157,2013,21567
27157,2014,21464
27157,2015,21392
27157,2016,21445
27157,2017,21595
27157,2018,21591
27157,2019,21548
27157,2020,21407
27157,2021,21515
27157,2022,21652
27157,2023,21683
27157,2024,21683
27159,1990,13123
27159,1991,13051
27159,1992,12979
27159,1993,13012
27159,1994,13273
27159,1995,13303
27159,1996,13377
27159,1997,13261
27159,1998,13452
27159,1999,13639
27159,2000,13745
27159,2001,13737
27159,2002,13789
27159,2003,13682
27159,2004,13682
27159,2005,13799
27159,2006,13705
27159,2007,13840
27159,2008,13844
27159,2009,13825
27159,2010,13833
27159,2011,13650
27159,2012,13606
27159,2013,13637
27159,2014,13587
27159,2015,13664
27159,2016,13552
27159,2017,13643
27159,2018,13739
27159,2019,13662
27159,2020,14117
27159,2021,14141
27159,2022,14236
27159,2023,14241
27159,2024,14241
27161,1990,18096
27161,1991,18308
27161,1992,18211
27161,1993,17972
27161,1994,17951
27161,1995,18151
27161,1996,18276
27161,1997,18738
27161,1998,18797
27161,1999,19477
27161,2000,19522
27161,2001,19486
27161,2002,19483
27161,2003,19416
27161,2004,19245
27161,2005,19288
27161,2006,19348
27161,2007,19407
27161,2008,19311
27161,2009,18639
27161,2010,19137
27161,2011,19186
27161,2012,19177
27161,2013,19040
27161,2014,18935
27161,2015,18932
27161,2016,18808
27161,2017,18722
27161,2018,18653
27161,2019,18558
27161,2020,18963
27161,2021,19002
27161,2022,18914
27161,2023,18981
27161,2024,18981
27163,1990,146940
27163,1991,152340
27163,1992,158392
27163,1993,166677
27163,1994,173796
27163,1995,179062
27163,1996,183824
27163,1997,188208
27163,1998,192341
27163,1999,197391
27163,2000,202686
27163,2001,207206
27163,2002,210181
27163,2003,213909
27163,2004,215937
27163,2005,219972
27163,2006,225091
27163,2007,229756
27163,2008,233306
27163,2009,235684
27163,2010,238844
27163,2011,241428
27163,2012,243720
27163,2013,246002
27163,2014,248580
27163,2015,250482
27163,2016,252655
27163,2017,255717
27163,2018,258969
27163,2019,262541
27163,2020,268389
27163,2021,272865
27163,2022,276169
27163,2023,278936
27163,2024,278936
27165,1990,11712
27165,1991,11719
27165,1992,11723
27165,1993,11867
27165,1994,11769
27165,1995,11856
27165,1996,11978
27165,1997,12061
27165,1998,11986
